smp_names,X_tsne001of002,X_tsne002of002,X_diffmap001of009,X_diffmap002of009,X_diffmap003of009,X_diffmap004of009,X_diffmap005of009,X_diffmap006of009,X_diffmap007of009,X_diffmap008of009,X_diffmap009of009,X_diffmap0,louvain_groups,aga_pseudotime,aga_groups
11,-7.861734951795363,-0.7595278695840767,-0.02991633489727974,0.0013743872987106442,0.05319979786872864,-0.03439980745315552,-0.02654912881553173,-0.003338466864079237,0.0055393329821527,-0.018870119005441666,-0.02178250253200531,0.038195494562387466,1,0.1251462697982788,8
12,-7.156054323187679,-0.385521264263135,-0.028477545827627182,0.0007476633763872087,0.05058056116104126,-0.03253603354096413,-0.019504420459270477,0.006169461645185947,-0.0009691628511063755,-0.029710063710808754,-0.029290925711393356,0.03772822767496109,1,0.1436181664466858,8
13,-6.603318462670624,-0.11785943202582773,-0.027420591562986374,9.134976426139474e-05,0.04921882599592209,-0.031494393944740295,-0.013673831708729267,0.013598711229860783,-0.004912325646728277,-0.03941136971116066,-0.03561248257756233,0.03778683766722679,1,0.15699060261249542,8
14,-5.993011678329067,0.16462998795631112,-0.026019008830189705,-0.0008411281160078943,0.04830393195152283,-0.030705526471138,-0.007324799429625273,0.020419709384441376,-0.006418819073587656,-0.050426725298166275,-0.04210755228996277,0.03789519518613815,1,0.17253346741199493,8
15,-5.506094655803244,0.4027628231864124,-0.02500230260193348,-0.0016119134379550815,0.04819027706980705,-0.030483964830636978,-0.0031829928047955036,0.023824376985430717,-0.0054133920930325985,-0.05730513110756874,-0.045412577688694,0.03813718259334564,1,0.18282192945480347,8
16,-4.911513384300801,0.6298039284050267,-0.023537149652838707,-0.0026646247133612633,0.0476660393178463,-0.029937058687210083,0.002779245376586914,0.028612088412046432,-0.004526778589934111,-0.06578525900840759,-0.04898775741457939,0.03840525075793266,1,0.19827833771705627,8
17,-4.415112344788565,0.7244778766054413,-0.022187337279319763,-0.003604174591600895,0.04713236540555954,-0.02940875105559826,0.007951484993100166,0.03232608735561371,-0.003333326196298003,-0.0723332092165947,-0.0512111634016037,0.03859216347336769,1,0.21250510215759277,8
18,-3.7060891315694264,0.9316758103303205,-0.020917054265737534,-0.004506849683821201,0.04662036523222923,-0.028901273384690285,0.012830253690481186,0.035533055663108826,-0.0020367465913295746,-0.0777011588215828,-0.05248817801475525,0.03882411867380142,1,0.22601699829101562,8
19,-3.0382007510948337,1.056561957259236,-0.019212761893868446,-0.005735793616622686,0.045981988310813904,-0.02825142815709114,0.01913956180214882,0.03899460658431053,0.00027568769291974604,-0.08329425752162933,-0.05273119732737541,0.03918808326125145,1,0.244056835770607,8
20,-2.373889152639777,1.1614712621577823,-0.017656007781624794,-0.0068822153843939304,0.04534197226166725,-0.027615437284111977,0.02489064633846283,0.041724152863025665,0.0024244433734565973,-0.086939737200737,-0.05167173594236374,0.03960686922073364,1,0.2606949210166931,8
21,-1.700922081678743,1.1805988397757918,-0.0158492811024189,-0.008151574060320854,0.04443475976586342,-0.026784922927618027,0.031131582334637642,0.04419055953621864,0.004926743451505899,-0.08954760432243347,-0.04936404898762703,0.039977021515369415,1,0.2800045311450958,8
22,-0.9240173692782895,1.2580307692019415,-0.014030758291482925,-0.009409354999661446,0.0433797761797905,-0.025861361995339394,0.0371759757399559,0.046109966933727264,0.007313392590731382,-0.09046625345945358,-0.04585600644350052,0.040341202169656754,1,0.2995256781578064,8
23,-0.27070294686156143,1.2717432740953933,-0.012052198871970177,-0.010698041878640652,0.04199618473649025,-0.02472282573580742,0.04315563663840294,0.04732491448521614,0.009737236425280571,-0.08933312445878983,-0.04083859920501709,0.04059106856584549,1,0.32069265842437744,8
24,0.5115859821958488,1.2381559796693635,-0.010171286761760712,-0.011809012852609158,0.04039795696735382,-0.023483287543058395,0.048125289380550385,0.04760970547795296,0.011805417947471142,-0.08627170324325562,-0.03509702906012535,0.0406009741127491,1,0.3406895101070404,8
25,1.2940298419874927,1.2022584341058908,-0.007928253151476383,-0.013063738122582436,0.03826750069856644,-0.0218780767172575,0.053413987159729004,0.04706849902868271,0.014003578573465347,-0.08050991594791412,-0.027291428297758102,0.040493641048669815,5,0.364484578371048,6
26,2.069807848819082,1.2148854813301095,-0.006029702257364988,-0.014038505963981152,0.03622942790389061,-0.02038993127644062,0.05723121762275696,0.045848239213228226,0.015599383972585201,-0.07393362373113632,-0.020063353702425957,0.04022890701889992,5,0.3845541477203369,6
27,2.8283080457722707,1.1625490012637418,-0.004368400666862726,-0.01483887154608965,0.0342586524784565,-0.01898583583533764,0.06000778079032898,0.04415661841630936,0.01676531694829464,-0.06676115840673447,-0.013373581692576408,0.03987580165266991,5,0.4020705223083496,6
28,3.57255188891792,1.0975764703357662,-0.002551846904680133,-0.01567632332444191,0.03191913291811943,-0.017352648079395294,0.06248346343636513,0.041768740862607956,0.017823435366153717,-0.05768489092588425,-0.0059402682818472385,0.039367590099573135,5,0.42123135924339294,6
29,4.381419201510287,0.9862824441870061,-0.000696335919201374,-0.016568919643759727,0.029381269589066505,-0.015610184520483017,0.0645950511097908,0.03900119662284851,0.01879679225385189,-0.047307126224040985,0.0015626110835000873,0.03879155218601227,5,0.44095245003700256,6
30,5.094030215673518,0.9167709588828871,0.0006699236109852791,-0.01729806326329708,0.0273435041308403,-0.014245085418224335,0.0656791627407074,0.036653101444244385,0.019419407472014427,-0.03843587636947632,0.006817609071731567,0.038316018879413605,5,0.4556218087673187,6
31,5.73847843133958,0.9642127915679732,0.002131813205778599,-0.01852317526936531,0.024961691349744797,-0.012710574083030224,0.06655938178300858,0.034461021423339844,0.02042347751557827,-0.027082033455371857,0.01124755758792162,0.03793271631002426,5,0.47203773260116577,6
32,6.446392128455623,0.987489418653901,0.003699799533933401,-0.02070355787873268,0.022113285958766937,-0.010970767587423325,0.06716690212488174,0.03285004943609238,0.022165048867464066,-0.011912541463971138,0.013738528825342655,0.03784576803445816,5,0.4910602569580078,6
33,7.020636577683572,1.137809247105198,0.004780963994562626,-0.022783448919653893,0.019773975014686584,-0.009621054865419865,0.06708702445030212,0.03224296122789383,0.02385755069553852,0.0008716433076187968,0.013787977397441864,0.03780004754662514,5,0.5052918791770935,6
34,7.500255303471093,1.3721711466978481,0.005704707931727171,-0.024496665224432945,0.017840780317783356,-0.008495849557220936,0.06701911985874176,0.03155558556318283,0.025159040465950966,0.011523530818521976,0.013968211598694324,0.037809692323207855,5,0.5174559354782104,6
35,8.064794131027421,1.829206241190363,0.006353946402668953,-0.0270439051091671,0.015766065567731857,-0.007433696184307337,0.06618309020996094,0.032412681728601456,0.02727658860385418,0.02382110059261322,0.01046041864901781,0.03798489645123482,5,0.5285876393318176,6
36,8.48107146302782,2.1913033528527666,0.00675334595143795,-0.030116772279143333,0.013595213182270527,-0.006431258283555508,0.06464012712240219,0.034427519887685776,0.02993709407746792,0.036905787885189056,0.004200505558401346,0.038180094212293625,8,0.5386573672294617,5
37,8.828214915073682,2.535979881603113,0.006903193891048431,-0.033135171979665756,0.011806652881205082,-0.005688851699233055,0.06299987435340881,0.037040043622255325,0.032565947622060776,0.04812076687812805,-0.0030689567793160677,0.038501836359500885,8,0.5465826392173767,5
38,9.129071003294714,2.8489400086117276,0.0071779293939471245,-0.03574862703680992,0.010078273713588715,-0.004914003890007734,0.061636824160814285,0.03885629400610924,0.03475819155573845,0.058605968952178955,-0.00868102815002203,0.038741547614336014,8,0.5551926493644714,5
39,9.31039677332611,3.0465308998153064,0.00730201555415988,-0.037765439599752426,0.008882943540811539,-0.004410736262798309,0.06052554026246071,0.040421731770038605,0.036381062120199203,0.06580959260463715,-0.013290844857692719,0.03899300470948219,8,0.5611646771430969,5
40,9.457423718729537,3.2249731385050677,0.00746294017881155,-0.03977297246456146,0.007688198704272509,-0.0038961044047027826,0.05950901284813881,0.04188358038663864,0.037974994629621506,0.07307426631450653,-0.017674675211310387,0.03927558287978172,8,0.5676230192184448,5
41,9.657825438091246,3.434660617150316,0.007563106250017881,-0.04147059842944145,0.006665409542620182,-0.003465686459094286,0.05850587412714958,0.0431760735809803,0.03931553661823273,0.07912237197160721,-0.021607233211398125,0.03947115316987038,8,0.5728920698165894,5
42,9.819865625243752,3.5867174596562568,0.007662530057132244,-0.04266775771975517,0.005911012180149555,-0.0031372748780995607,0.05775345116853714,0.04390651732683182,0.04015127196907997,0.08327468484640121,-0.02415711060166359,0.03961418569087982,8,0.5769327282905579,5
43,9.893090849587963,3.8546816800601644,0.0077574909664690495,-0.04361488297581673,0.005266890861093998,-0.0028492885176092386,0.05711688846349716,0.044435564428567886,0.040818288922309875,0.08680170774459839,-0.026178767904639244,0.03969612345099449,8,0.5803355574607849,5
44,9.898539299626,4.016809840636774,0.00782026071101427,-0.04448878392577171,0.004699906334280968,-0.002604639856144786,0.056438371539115906,0.044876828789711,0.04132457077503204,0.08954984694719315,-0.028017906472086906,0.03978661820292473,8,0.583253026008606,5
45,10.16268508577884,3.9603786916308246,0.007869670167565346,-0.045060139149427414,0.004319182131439447,-0.0024372953921556473,0.05595187470316887,0.045063700526952744,0.04157446697354317,0.09116016328334808,-0.02909262850880623,0.03985137864947319,8,0.5852411389350891,5
46,10.52335838274118,3.9427101379270906,0.007927512750029564,-0.04585861414670944,0.0037710557226091623,-0.0021989161614328623,0.0552227757871151,0.0453680045902729,0.041952602565288544,0.0935123860836029,-0.030717704445123672,0.03991328924894333,8,0.5879527926445007,5
47,10.53219099057181,4.002903369904228,0.007953450083732605,-0.046194445341825485,0.0035282843746244907,-0.002092166803777218,0.0548907108604908,0.045479629188776016,0.0421045646071434,0.09453535825014114,-0.03141504153609276,0.0399300642311573,8,0.5891188979148865,5
48,10.298352446205612,4.480232659593318,0.00801929086446762,-0.04697389900684357,0.0029836585745215416,-0.0018520345911383629,0.054123230278491974,0.04564208164811134,0.042360544204711914,0.09653685241937637,-0.03281485289335251,0.03999987244606018,8,0.5918667912483215,5
49,10.295782497452928,4.676811424223434,0.008051988668739796,-0.04742139205336571,0.002654398325830698,-0.001707589952275157,0.053630758076906204,0.04573684185743332,0.04250730946660042,0.09773678332567215,-0.03369181975722313,0.04001997783780098,8,0.5934169292449951,5
50,10.347157223407823,4.860980815811362,0.008115974254906178,-0.04814552515745163,0.0021896963007748127,-0.0015040072612464428,0.05295315757393837,0.04580407589673996,0.04264548793435097,0.09913806617259979,-0.034759704023599625,0.04013567417860031,8,0.5959904789924622,5
51,10.904486141735266,4.549706163786448,0.00812262762337923,-0.048262692987918854,0.00208958238363266,-0.0014599362621083856,0.05278458073735237,0.045816436409950256,0.04267442226409912,0.09946417063474655,-0.03501351550221443,0.04012669250369072,8,0.5963887572288513,5
52,10.854079774677205,4.703308065939741,0.008151434361934662,-0.04862340912222862,0.001841503893956542,-0.001351322396658361,0.052397191524505615,0.045838721096515656,0.042734138667583466,0.10018789768218994,-0.03559079393744469,0.04016675800085068,8,0.5976583361625671,5
53,10.896770500671638,4.894089582694502,0.008197111077606678,-0.049220819026231766,0.0014114779187366366,-0.0011626486666500568,0.051698967814445496,0.04584556445479393,0.04280737042427063,0.10134700685739517,-0.03653700277209282,0.04021427035331726,8,0.5997583270072937,5
54,10.5892220219235,5.235594424131881,0.008238990791141987,-0.049673400819301605,0.0011398688657209277,-0.001044142642058432,0.05128319188952446,0.04583059251308441,0.042830392718315125,0.1019587367773056,-0.03707132115960121,0.040311891585588455,8,0.6013899445533752,5
55,10.732120865914537,5.2674870094864765,0.008263790979981422,-0.050001174211502075,0.0009018841665238142,-0.0009397289832122624,0.05088130757212639,0.04581183195114136,0.0428483821451664,0.10253535956144333,-0.03757280483841896,0.04033796861767769,8,0.6025475859642029,5
56,11.214305099797823,5.185068731344075,0.008340408094227314,-0.05092193931341171,0.0002858332300093025,-0.0006701198290102184,0.04985330253839493,0.045716024935245514,0.04284214600920677,0.10378219187259674,-0.038728028535842896,0.04047149419784546,8,0.6058458089828491,5
57,10.938333434190525,5.6270227174634675,0.008393262512981892,-0.05151563510298729,-9.007583139464259e-05,-0.0005057165399193764,0.0492299385368824,0.04563355818390846,0.0428137443959713,0.10444758087396622,-0.039384059607982635,0.040583446621894836,8,0.6080031394958496,5
58,11.063273778710322,5.74683923392572,0.008494893088936806,-0.05270647630095482,-0.0008807324338704348,-0.00015933264512568712,0.04786517843604088,0.04540643095970154,0.042702287435531616,0.10569433867931366,-0.040684036910533905,0.040772341191768646,8,0.6123365163803101,5
59,11.465907506405062,5.77064429399506,0.008575569838285446,-0.053662676364183426,-0.0015189256519079208,0.00012013411469524726,0.046751704066991806,0.04521163925528526,0.042600035667419434,0.1066664382815361,-0.04172680526971817,0.040921252220869064,8,0.6158414483070374,5
60,11.351833063806403,6.092350860955729,0.008674034848809242,-0.05478043481707573,-0.002250969409942627,0.0004411002737469971,0.045395687222480774,0.04480503872036934,0.04229877144098282,0.10713650286197662,-0.04258589446544647,0.04112616926431656,8,0.6199750900268555,5
61,11.466517786249598,6.310769578111436,0.008771349675953388,-0.05586191266775131,-0.0029369904659688473,0.000741395924706012,0.04416828230023384,0.04447602853178978,0.04206597059965134,0.10771189630031586,-0.04344853386282921,0.04134271666407585,8,0.6240276098251343,5
62,11.670696044484016,6.442834540474688,0.008893768303096294,-0.057277578860521317,-0.0038875536993145943,0.0011586399050429463,0.0423339419066906,0.04383440315723419,0.04156121611595154,0.10793846845626831,-0.04436289519071579,0.04158630967140198,8,0.6293407678604126,5
63,11.712874801064066,6.741606554868629,0.00899023562669754,-0.058412738144397736,-0.004667756613343954,0.0015014931559562683,0.040804240852594376,0.04328606650233269,0.04112768545746803,0.10808869451284409,-0.04510493949055672,0.041765470057725906,8,0.6336370706558228,5
64,11.817526925480752,6.987073855776059,0.009114583022892475,-0.05991077423095703,-0.005728800781071186,0.0019683935679495335,0.03863193467259407,0.0423995740711689,0.040397897362709045,0.10782443732023239,-0.045869868248701096,0.04198029637336731,8,0.6393362879753113,5
65,11.891365382161474,7.249917361532583,0.009215502999722958,-0.061126358807086945,-0.006591310258954763,0.002347978064790368,0.03684666007757187,0.04164518788456917,0.039770908653736115,0.10750176757574081,-0.04644433781504631,0.04215608537197113,8,0.6440077424049377,5
66,11.963769012483063,7.545896566438909,0.00934353843331337,-0.06264064460992813,-0.007654635701328516,0.0028160209767520428,0.03458784893155098,0.04057486355304718,0.038853853940963745,0.10655437409877777,-0.04683711379766464,0.042396366596221924,8,0.6498828530311584,5
67,12.048241542298618,7.870014032878527,0.009512767195701599,-0.06470038741827011,-0.009151474572718143,0.0034757948014885187,0.03129305690526962,0.038903966546058655,0.03740034997463226,0.10468491166830063,-0.047105737030506134,0.042684830725193024,8,0.6579440832138062,5
68,12.12242928697002,8.202485936451865,0.00966767780482769,-0.06664898246526718,-0.010618297383189201,0.0041231559589505196,0.027961114421486855,0.03712717816233635,0.035838641226291656,0.10241192579269409,-0.04714232683181763,0.04291778802871704,8,0.665649950504303,5
69,12.187567407123984,8.523588335462009,0.009836304001510143,-0.06882995367050171,-0.012309269979596138,0.00487028993666172,0.024008557200431824,0.03491384536027908,0.03387429937720299,0.09923824667930603,-0.04688434302806854,0.043141983449459076,8,0.6743733882904053,5
70,12.257143027037776,8.920846953841775,0.00998501107096672,-0.07084327936172485,-0.013943126425147057,0.005593412090092897,0.020026730373501778,0.03253129497170448,0.031733471900224686,0.09534599632024765,-0.04618231952190399,0.04329528659582138,8,0.6825035810470581,5
71,12.295533676614914,9.213275820672607,0.010088454000651836,-0.07233352959156036,-0.01521540991961956,0.006157404743134975,0.016832876950502396,0.030566364526748657,0.029960185289382935,0.09199962019920349,-0.04548339545726776,0.04335629567503929,2,0.6885685324668884,4
72,12.333482451824903,9.527291048101008,0.010172120295464993,-0.07363095134496689,-0.016385117545723915,0.006676799617707729,0.01379849761724472,0.028632404282689095,0.02820483408868313,0.08852475881576538,-0.04463334009051323,0.043359190225601196,2,0.693873941898346,4
73,12.365139597742695,9.885484144585801,0.010258362628519535,-0.07503961026668549,-0.01770363375544548,0.00726301921531558,0.010278013534843922,0.026294071227312088,0.026067521423101425,0.08404608815908432,-0.0433516688644886,0.04332695156335831,2,0.6996712684631348,4
74,12.382451960294848,10.188735979135664,0.010329813696444035,-0.07632354646921158,-0.018973279744386673,0.007828321307897568,0.006802426651120186,0.023943083360791206,0.023913223296403885,0.07944894582033157,-0.04198036342859268,0.04324106499552727,2,0.7049874663352966,4
75,12.394622986518,10.53051506208146,0.010380636900663376,-0.07742291688919067,-0.020160255953669548,0.008357991464436054,0.0034218518994748592,0.021577654406428337,0.02173503488302231,0.07462941855192184,-0.040425024926662445,0.04308602586388588,2,0.7095485925674438,4
76,12.394423560006103,10.83175463577857,0.010414643213152885,-0.07828370481729507,-0.021150115877389908,0.008800440467894077,0.0004967586137354374,0.01943245530128479,0.019744733348488808,0.06997615098953247,-0.03874837979674339,0.04291990399360657,2,0.7131308317184448,4
77,12.384892335629138,11.183344277733601,0.010431230068206787,-0.07886678725481033,-0.02188655361533165,0.009130359627306461,-0.0017805154202505946,0.017675856128335,0.018102608621120453,0.06592785567045212,-0.03714914247393608,0.04275745898485184,2,0.7155531644821167,4
78,12.364366908652533,11.439743420347682,0.0104361055418849,-0.07938642054796219,-0.022635553032159805,0.009466681629419327,-0.004165010992437601,0.015829725190997124,0.016377214342355728,0.06168738380074501,-0.035484302788972855,0.042534034699201584,2,0.7177013158798218,4
79,12.335082951248294,11.729773091701768,0.010432405397295952,-0.07969769835472107,-0.023149875923991203,0.00969818513840437,-0.0058729881420731544,0.01445772498846054,0.015088355168700218,0.058410368859767914,-0.034128155559301376,0.04234842211008072,2,0.7189780473709106,4
80,12.296153529021257,12.016663974855629,0.010425431653857231,-0.08004599809646606,-0.02375243790447712,0.009969603270292282,-0.007892399094998837,0.012828589417040348,0.01355716772377491,0.05450323596596718,-0.0325012169778347,0.04211835190653801,2,0.7204108834266663,4
81,12.247406755171667,12.292723093766584,0.010404306463897228,-0.08020318299531937,-0.0241986233741045,0.010171743109822273,-0.009517890401184559,0.011453107930719852,0.012256813235580921,0.05106310546398163,-0.030993938446044922,0.04187312349677086,2,0.7210179567337036,4
82,12.206059709390907,12.507319947447124,0.01038901973515749,-0.08035106956958771,-0.024575695395469666,0.010342459194362164,-0.010885820724070072,0.010281659662723541,0.011147002689540386,0.04808305948972702,-0.029658624902367592,0.041678860783576965,2,0.7216058969497681,4
83,12.13167422574047,12.777600731090967,0.010366616770625114,-0.08052149415016174,-0.025055991485714912,0.010560097172856331,-0.012645881623029709,0.00877282116562128,0.009717580862343311,0.04424731433391571,-0.027941541746258736,0.041417285799980164,2,0.7222810983657837,4
84,12.070486911573385,13.000469449707236,0.01034510973840952,-0.08062340319156647,-0.025424540042877197,0.010727498680353165,-0.014053584076464176,0.007516116835176945,0.008520207367837429,0.04091597720980644,-0.026374785229563713,0.04119769111275673,2,0.7226731777191162,4
85,12.01343249789417,13.175396665104412,0.010324507020413876,-0.08068303763866425,-0.025718092918395996,0.010861078277230263,-0.01519810501486063,0.006490399595350027,0.007542828097939491,0.038197390735149384,-0.025098159909248352,0.041006166487932205,2,0.7228915095329285,4
86,11.882317619448301,13.52454447215735,0.010282061994075775,-0.0807136744260788,-0.02617763541638851,0.011070883832871914,-0.0170541200786829,0.004820294212549925,0.005951773375272751,0.03378116339445114,-0.023032575845718384,0.0406574010848999,2,0.7229549884796143,4
87,11.745301801995772,13.839351451291487,0.010241101495921612,-0.08074712753295898,-0.026631947606801987,0.011278389021754265,-0.018922869116067886,0.003077208762988448,0.004282024223357439,0.028982223942875862,-0.0206807479262352,0.04031984508037567,2,0.7230432033538818,4
88,11.648765961509488,14.05896389575285,0.0102084307000041,-0.08075200021266937,-0.026959354057908058,0.01142812892794609,-0.02028675749897957,0.0018076347187161446,0.0030666866805404425,0.02550361678004265,-0.018985619768500328,0.040061261504888535,2,0.7230260968208313,4
89,11.537575291177887,14.293034524440312,0.010176923125982285,-0.08071567118167877,-0.027212034910917282,0.011544186621904373,-0.021397162228822708,0.0007445208611898124,0.0020456400234252214,0.02252429723739624,-0.017500299960374832,0.03983258828520775,2,0.7228349447250366,4
90,11.385757098144031,14.560496963001961,0.010138082318007946,-0.08063916116952896,-0.027472753077745438,0.011664343066513538,-0.022580962628126144,-0.00038707873318344355,0.0009597694734111428,0.01937761902809143,-0.01594698242843151,0.0395660325884819,2,0.7224647998809814,4
91,11.354717323947442,14.650887710861728,0.010121306404471397,-0.08060333877801895,-0.027582284063100815,0.011714884079992771,-0.023092135787010193,-0.0008925817091949284,0.00047223592991940677,0.017921773716807365,-0.015200299210846424,0.03945246711373329,2,0.7222944498062134,4
92,11.236539552417769,14.875488799085947,0.010083995759487152,-0.08050119131803513,-0.02778875082731247,0.011810517869889736,-0.024085339158773422,-0.0018653180450201035,-0.00046372838551178575,0.015166151337325573,-0.013813827186822891,0.039210692048072815,2,0.7218186259269714,4
93,11.144481672180964,15.070105280585542,0.010061598382890224,-0.0804433599114418,-0.027919363230466843,0.01187096070498228,-0.02471465803682804,-0.002494551707059145,-0.0010711216600611806,0.013342110440135002,-0.0128731494769454,0.03906405344605446,2,0.7215506434440613,4
94,10.932537233896939,15.369987728957737,0.01000921055674553,-0.08027728646993637,-0.02817561849951744,0.0119901392608881,-0.026010530069470406,-0.0038017609622329473,-0.0023335330188274384,0.009542369283735752,-0.01090984232723713,0.0387362539768219,2,0.7207913398742676,4
95,10.688966863302621,15.799184578915616,0.009956983849406242,-0.08015713840723038,-0.028505295515060425,0.01214240025728941,-0.027581624686717987,-0.005389420315623283,-0.003868985688313842,0.004873803351074457,-0.008462894707918167,0.03838736563920975,2,0.7202470898628235,4
96,10.69904169507666,15.858046086884224,0.009960691444575787,-0.08016569912433624,-0.02848230116069317,0.012131775729358196,-0.02747386321425438,-0.00528370775282383,-0.003767152316868305,0.005176142789423466,-0.008617211133241653,0.038412123918533325,2,0.7202857732772827,4
97,10.680620967503206,16.15528803197894,0.009949547238647938,-0.08027767390012741,-0.028774771839380264,0.012264442630112171,-0.028628265485167503,-0.006433257833123207,-0.004880976863205433,0.0017308315727859735,-0.00676124868914485,0.0382707342505455,2,0.7207959294319153,4
98,10.73014802363916,16.351156415333875,0.009935429319739342,-0.08033030480146408,-0.029001835733652115,0.012367879040539265,-0.029568716883659363,-0.007384323049336672,-0.005803533364087343,-0.0011405230034142733,-0.005205883178859949,0.03813532739877701,2,0.7210413217544556,4
99,10.5990415843886,16.51584514639204,0.009907196275889874,-0.08022624999284744,-0.029118118807673454,0.012422324158251286,-0.030202213674783707,-0.008048961870372295,-0.006448531989008188,-0.0031374774407595396,-0.0041392953135073185,0.03796619921922684,2,0.7205788493156433,4
100,10.449865485585402,16.720207755066355,0.00988446269184351,-0.08023729920387268,-0.0293634794652462,0.012534542940557003,-0.03126004710793495,-0.009107588790357113,-0.0074729290790855885,-0.006272548343986273,-0.0024773345794528723,0.03778361529111862,2,0.7206429243087769,4
101,10.290836440860813,16.786215079634964,0.009858531877398491,-0.0801376923918724,-0.029465103521943092,0.01258225180208683,-0.03183404356241226,-0.009728153236210346,-0.008077451959252357,-0.008187475614249706,-0.0014276219299063087,0.03763047978281975,2,0.720204770565033,4
102,10.253363918373479,16.803314421494722,0.009870490059256554,-0.0802733525633812,-0.02956181764602661,0.01262500137090683,-0.03208933398127556,-0.00994124636054039,-0.008280696347355843,-0.008768058381974697,-0.0011382229859009385,0.037657320499420166,2,0.7208201885223389,4
103,10.181070983841916,16.532292140209087,0.009898563846945763,-0.080162912607193,-0.029103266075253487,0.01241620909422636,-0.030213046818971634,-0.008075809106230736,-0.006475368514657021,-0.003228513291105628,-0.0040893107652664185,0.03792981058359146,2,0.7202935218811035,4
104,10.07171292965624,16.664378496982096,0.009876045398414135,-0.08009888231754303,-0.02922644279897213,0.01247336808592081,-0.030827786773443222,-0.008709984831511974,-0.007090094964951277,-0.0051223644986748695,-0.003081750124692917,0.03778553754091263,2,0.720012903213501,4
105,9.983841423511635,16.818706435755676,0.009854156523942947,-0.08001231402158737,-0.029307736083865166,0.012511608190834522,-0.031291961669921875,-0.009207949042320251,-0.007574521005153656,-0.006644770037382841,-0.0022548879496753216,0.03765741363167763,2,0.7196304202079773,4
106,9.815721076351164,17.206044681647185,0.00982289481908083,-0.07995951920747757,-0.029538104310631752,0.012617797590792179,-0.032374557107686996,-0.010330980643630028,-0.008665228262543678,-0.010051523335278034,-0.0004096204065717757,0.03743981942534447,2,0.7194135785102844,4
107,9.47518381441616,17.751660970291887,0.009793181903660297,-0.07993660122156143,-0.029801975935697556,0.012739013880491257,-0.033580176532268524,-0.01159083005040884,-0.009890981018543243,-0.013922436162829399,0.0017163273878395557,0.037220243364572525,2,0.7193401455879211,4
